"term","Mike_Count"
"i dont even know how",3
"i dont even know where",3
"i dont even want to",3
"i dont feel that i",3
"i dont get to see",3
"i dont give a crap",3
"i dont have a name",3
"i dont have enough money",3
"i dont have time for",3
"i dont have to do",3
"i dont have to go",3
"i dont know but i",3
"i dont know how the",3
"i dont know if im",3
"i dont know if that",3
"i dont know much about",3
"i dont know what happened",3
"i dont know whats going",3
"i dont know who the",3
"i dont know why they",3
"i dont know why this",3
"i dont mean to be",3
"i dont own any of",3
"i dont play well with",3
"i dont remember the last",3
"i dont think i ever",3
"i dont think i will",3
"i dont think im going",3
"i dont think it has",3
"i dont think its a",3
"i dont understand why people",3
"i dont want him to",3
"i dont want to deal",3
"i dont want to feel",3
"i dont want to give",3
"i dont want to live",3
"i dont want to lose",3
"i dont want to make",3
"i dont want to spend",3
"i dont want to think",3
"i encourage you to go",3
"i ever be able to",3
"i feel like such a",3
"i feel like there is",3
"i feel so much better",3
"i feel the same way",3
"i find it a bit",3
"i find it really hard",3
"i forgive myself for accepting",3
"i forgot that i was",3
"i forgot to tell you",3
"i found a couple of",3
"i found myself in the",3
"i gave up on the",3
"i gave up on this",3
"i get a chance to",3
"i get the more i",3
"i got a new job",3
"i got a text from",3
"i got back to my",3
"i got home from work",3
"i got off the phone",3
"i got the feeling that",3
"i got to know him",3
"i got to spend time",3
"i got to work with",3
"i graduated from high school",3
"i grew up in a",3
"i grew up in the",3
"i guess this is a",3
"i had a great day",3
"i had a lot to",3
"i had a nice time",3
"i had a pretty good",3
"i had been waiting for",3
"i had never been to",3
"i had no clue what",3
"i had plenty of time",3
"i had quite a bit",3
"i had the privilege of",3
"i had to do a",3
"i had to figure out",3
"i had to take the",3
"i had to tell her",3
"i had to use a",3
"i hate it when i",3
"i have a bad habit",3
"i have a bit of",3
"i have a card to",3
"i have a copy of",3
"i have a crush on",3
"i have a few things",3
"i have a general idea",3
"i have a lovehate relationship",3
"i have a question for",3
"i have a secret to",3
"i have a weakness for",3
"i have been a little",3
"i have been busy with",3
"i have been fortunate enough",3
"i have been invited to",3
"i have been preparing for",3
"i have been rather busy",3
"i have been so busy",3
"i have been very busy",3
"i have been waiting for",3
"i have come across a",3
"i have decided to start",3
"i have fond memories of",3
"i have found a few",3
"i have got to know",3
"i have in the moment",3
"i have made a few",3
"i have never been able",3
"i have no clue why",3
"i have no desire to",3
"i have no idea when",3
"i have no problem with",3
"i have said it before",3
"i have said this before",3
"i have seen her cook",3
"i have so much i",3
"i have talked about this",3
"i have to admit it",3
"i have to admit to",3
"i have to agree with",3
"i have to get a",3
"i have to say about",3
"i have to say im",3
"i have to say the",3
"i have to stop and",3
"i have to work with",3
"i have yet to be",3
"i have yet to find",3
"i have yet to see",3
"i havent gotten around to",3
"i highly recommend that you",3
"i honestly dont know how",3
"i hope everyone is having",3
"i hope i can get",3
"i hope that you are",3
"i hope to be able",3
"i hope you are enjoying",3
"i hope you can see",3
"i hope you dont mind",3
"i hope you enjoy it",3
"i hope you enjoy this",3
"i hope you enjoyed my",3
"i just cant do it",3
"i just dont get it",3
"i just dont know if",3
"i just found out that",3
"i just had to share",3
"i just have to get",3
"i just stepped over my",3
"i just want to go",3
"i just want to know",3
"i just want to let",3
"i just wanted to tell",3
"i keep going back to",3
"i knew i would be",3
"i knew it i was",3
"i knew that i had",3
"i knew that i needed",3
"i knew that i wanted",3
"i knew that i would",3
"i knew that if i",3
"i know how it feels",3
"i know how you feel",3
"i know i have said",3
"i know i havent been",3
"i know i need to",3
"i know i said i",3
"i know i should be",3
"i know it has been",3
"i know its going to",3
"i know that i can",3
"i know that i need",3
"i know that it is",3
"i know that not everyone",3
"i know that we will",3
"i know that when i",3
"i know there will be",3
"i know this is a",3
"i know we have some",3
"i know what its like",3
"i know what you mean",3
"i know what youre thinking",3
"i learned a lot about",3
"i let go of my",3
"i like being in control",3
"i like the fact that",3
"i like the way it",3
"i like to have a",3
"i like to think of",3
"i liked it so much",3
"i liked the idea of",3
"i look forward to hearing",3
"i look forward to your",3
"i look in the mirror",3
"i love everything about it",3
"i love her so much",3
"i love her with all",3
"i love him so much",3
"i love taking photos of",3
"i love the way the",3
"i love them so much",3
"i love to hear from",3
"i love to write and",3
"i made it to work",3
"i made my way back",3
"i made my way to",3
"i made the decision to",3
"i made the mistake of",3
"i make the decision to",3
"i mentioned before that i",3
"i mentioned in a previous",3
"i mentioned in an earlier",3
"i mentioned in my last",3
"i might as well just",3
"i might just have to",3
"i must admit that i",3
"i must say i am",3
"i must say i was",3
"i must say that the",3
"i need to find a",3
"i need to get off",3
"i need to get on",3
"i need to get some",3
"i need to go back",3
"i need to sit down",3
"i never thought of it",3
"i open the door and",3
"i opened the door to",3
"i pray that they will",3
"i probably wont be able",3
"i pulled out an old",3
"i realised that i had",3
"i really didnt want to",3
"i really had no idea",3
"i really need to be",3
"i really need to find",3
"i really really love the",3
"i really wish i could",3
"i really wish i was",3
"i remember going to the",3
"i remember when i first",3
"i said that i was",3
"i sat down on the",3
"i see how it is",3
"i see it in my",3
"i should have known better",3
"i should point out that",3
"i spend a lot of",3
"i spent a good part",3
"i spent the majority of",3
"i still dont know what",3
"i still dont know who",3
"i still have a lot",3
"i still have no idea",3
"i thank god for my",3
"i the only one who",3
"i think about it the",3
"i think he should be",3
"i think i am a",3
"i think i got it",3
"i think i have found",3
"i think i have to",3
"i think i may just",3
"i think i will get",3
"i think i would have",3
"i think if i did",3
"i think it is because",3
"i think it is time",3
"i think it was a",3
"i think its a great",3
"i think its fair to",3
"i think of all the",3
"i think some of the",3
"i think that would be",3
"i think thats a good",3
"i think the majority of",3
"i think they turned out",3
"i think this is just",3
"i think this may be",3
"i think this would be",3
"i think we are going",3
"i think we have a",3
"i think we should go",3
"i thought i would give",3
"i thought i would have",3
"i thought i would take",3
"i thought i would use",3
"i thought i would write",3
"i thought id share this",3
"i thought it was funny",3
"i thought it was so",3
"i thought it would look",3
"i thought it would make",3
"i thought that i was",3
"i thought that it was",3
"i thought that it would",3
"i told him i was",3
"i told them i would",3
"i took a couple of",3
"i took a little trip",3
"i took a look around",3
"i took a lot of",3
"i took some time to",3
"i took the day off",3
"i took the opportunity to",3
"i tried my best to",3
"i try to figure out",3
"i used one of the",3
"i used to do when",3
"i used to hate it",3
